,af751b92-1622-4643-a30b-a951f6b7f97f,f972a9ad-75bc-4efb-bc6d-6d9e2fd08d5e,f7cc8745-f65c-4107-a670-08be22bfba3f,5088e5a5-f2c5-4d5f-950d-414be8e2aa76,a43c3689-0400-40c0-9e50-4cfec8121fcd,482b0697-4f48-499d-9f41-02014fe82c26,f5c7316f-b836-43c4-8586-3a2fb4f6bddd,35d83ded-86da-479a-8f0b-923e47a05ffc,f6d77e34-d877-49f1-8437-325c613912c8,81b46752-3403-4c2f-b6c7-1620e4e5dde7,6c86cae8-4b68-40b3-b987-aecdf868c1a1,80a1c110-8204-4478-ae48-5cf8cbde8889,3d329a55-7bcb-4367-9e3d-943eb19e1a04,68e16e67-0a12-4d5e-b3d1-aee3bb2a646f,e62a7ad1-b924-4e02-89a2-22749808bb5e,cf43f7f2-f694-4dda-9444-04cce2cbe9ea,b0586776-6253-418c-b9d9-ed46eb4e549c,f369e757-8744-4136-9221-4e1911234345,7ba823e8-3c70-4bce-8a22-81de8f0bc3b7,9ab8f683-8fba-4f17-b6d4-a8d851a98097,d187055a-7ca0-4514-9719-a8537aefe99b,180f5a82-5d53-49b6-b868-8f361869166d,51195237-01ec-4dbd-91d2-868c503bbb18,6179308c-12b7-42b7-9df6-aadd0ac27efd,8b780e98-ac11-4258-bab8-b9c527c95435,8cfa833a-d18f-4e72-8ac6-5ec64faf6f5c,4f717290-1e15-499e-8e8a-37c6aba92b95,fe116283-cb36-4365-abc0-00016b78bb58,0dbb3057-b0ce-407e-ac5e-4456a92bfed4,071f0f44-2f96-4a1c-9e8b-344ca605c40d,83db03ed-a1f6-49c9-a30e-6584f30ed6fc,9fd97008-a1c8-44d7-ba18-ec57296e3df4,996777b3-f868-4d08-bb39-0bcfe23eab72,d1558580-92bc-42f0-baf5-bf40f6f0d7e6,ffad0bc0-8cfa-4e3a-9d4b-08bd1800ef98,4c104a6a-8448-4f7d-994b-35283cec736b,447cfdf0-d0e8-4eab-9852-41606bc564f3,1d8e89f3-58d6-48b2-8295-a68e9d0940ef,4eed5fb8-6d93-4bc9-a823-4d815b62788a,d31cc22f-f019-4a24-b730-1d878b2cb72b,646c575d-2867-4249-9658-c8fc4aee3006,14d5cc55-2837-4cee-9c03-19e2722f6da5,40a120bc-b688-44e6-9374-6c58ab7dee62,ed54e6d3-ec62-49a6-9688-ff7fee97769f,91bfb001-c77e-4b57-8c0f-d14a5611fd4c,6f3f1c9b-af17-47ae-850b-739fed8fb33f,c8e727c1-8d89-4ff4-b8c9-1164f1f8b726,81dfd670-7f92-4c0e-8510-03dd78cfa1ba,f50ad89e-50c7-49f9-bf0c-014b1f06bf9f,233cf13b-ad0d-4da2-a2d1-c0499098215f,b6632109-aeb7-482a-94a6-6288ee76aa80,89bd0fc6-2a15-473e-ad1d-003e115d984a,efc7d3d0-e0a8-42bf-b00e-4ef4a1334fd8,28c3cda6-d927-43f5-86fd-dcc97a446056,4af48c30-61ed-4cc9-9ce3-f4635fade333,da87caad-6c83-4889-888b-a22cfc604bdd,39a50670-1506-493c-b863-3fc62f469e28,1919f7b4-371a-4299-9613-8d05154c1861,544a4cfc-f594-4fcb-9949-7646be7b3d83,c6d72819-d137-43c5-92b5-b58400c12d5a,096011ac-47de-4b9e-b071-02adc18da134,0d17cdad-98c7-48a6-848d-8af85fd173d4,e70704f5-6431-41f9-86b9-40b3bd2290a7,5245ae54-0949-4293-a17d-1540eeb1b2d6,66ae86fc-d5fc-490a-8248-a023820478bb,eb7a6554-2979-49e2-9fda-175fa6bfa5eb
GPR112,139.21548685932936,141.22726815023663,144.75933944215083,130.64233209143086,137.90413855603666,162.17067767596416,158.99234719564998,111.31547678984997,132.7749471352331,198.01580908267042,137.90031215386165,127.66367938777566,303.80505487866276,294.70768301278827,110.67546067868291,138.23542442855705,122.7788742322022,138.17833048031417,140.53468935656028,124.92760044305709,132.00120833752894,122.61433893867687,119.96022555633874,134.1516463598832,191.1747054677273,197.7262108548988,143.54204007652805,124.99687846138355,121.33299768401973,131.2130701842715,123.71150941496325,119.72661363407512,231.20672641224448,175.1558755412345,131.4548383848555,209.62168965864464,80.76548182458967,153.62984593696507,119.99436109153157,123.3520290001007,205.62742926190717,152.46953982479107,142.6968079750277,113.08810794481926,104.2462994663176,118.80122847648776,121.81985701339241,147.87896485751688,113.97240962642232,97.1019031316081,146.10895176719364,136.25989326351828,96.0134931024066,153.43691471150942,123.86164535293526,141.4114389286074,230.46410230591079,129.83274594703454,151.18850065451616,109.47618568120028,124.51757124156681,171.18759440136944,102.84835364011681,109.37015406303495,113.37639714026785,126.34981371463095
HMCN1,91.83534710017575,101.10654657293497,95.91838752196837,99.32985500878735,91.61225834797891,101.34199253075572,102.24329964850615,114.73297451669596,83.27290202108964,85.79382688927944,86.6675637082601,82.10627196836555,80.70562390158172,120.71869507908612,74.84918717047452,103.57216608084359,96.52866871704745,89.30003295254834,85.54717706502636,80.78306239015818,167.45985281195078,97.4639718804921,83.73747803163445,93.13483084358523,119.69431019332161,101.56963971880492,90.88790641476274,77.66635544815466,91.65185632688927,93.37889938488577,92.47605448154657,83.02773506151142,77.1167618629174,102.56107205623901,82.55343804920913,76.01867311072056,126.14608963093146,97.89927504393673,73.51609182776801,81.10731546572934,95.54734182776801,105.50225175746924,114.05206502636204,73.46314806678383,127.50521748681898,107.58012961335676,84.81683875219683,51.63938927943761,77.53179920913884,69.02520869947276,94.49318980667839,96.1346111599297,116.35391036906854,96.05601933216168,82.32068321616872,103.43843365553603,76.10704086115993,83.22204525483303,93.44101493848858,73.94315685413005,79.50488796133568,105.99137741652021,126.77746045694201,76.03569859402461,152.24802284710017,142.7418167838313
APC,143.22016633959444,84.93196897486216,82.61106438650593,133.33987477805812,116.4814503317447,84.36912438089898,160.367816091954,120.16979721521353,133.24521072796935,131.63059527146996,128.09485094850947,94.48229137463788,112.19549574806094,97.55106999345855,118.89047752546492,89.0626109709373,129.3362302588543,78.49658910382207,74.22483880011214,102.41341930660685,126.67545089243995,128.93523969722455,128.3858517895524,146.9541164377161,99.76114381833473,105.7781515746192,133.17605831230725,67.053826745164,125.05990094383702,82.11681151294272,128.8731894215494,129.06924586487244,115.9159891598916,93.32249322493224,71.2094196804037,110.52499766376974,107.80385010746659,141.68731894215495,120.69666386319035,107.2532473600598,141.88879543967855,145.0362582936174,125.40921409214093,61.515185496682555,114.53882814690216,87.58630034576208,123.61470890570975,81.54312681057846,117.93916456405944,101.40846649845808,138.16914307074106,80.73834221100832,102.47098402018503,132.36688159985047,93.66236800299038,146.20885898514157,124.67143257639474,121.78945892907205,132.3851976450799,102.19101018596393,61.593402485748996,153.39921502663302,111.7143257639473,114.98663676291936,168.25502289505653,121.32380151387721
RP1L1,55.397717295873576,103.6183368869936,96.2361720807726,94.87934278188888,81.88398344412391,95.29825661607927,103.49128308039634,74.98645428320582,85.6298758309294,47.67502822024332,52.134453781512605,86.585601404741,86.38693089175969,81.98344412391822,79.64818763326225,88.16054182867177,87.18236548350684,94.31907688448514,90.03336259877085,89.56164555374389,77.36949705255236,89.15891132572432,50.70375015677913,49.86667502822024,70.12441991722062,67.79342781888874,89.22638906308792,77.24582967515364,73.32584974288223,70.02483381412266,92.56453028972783,48.00903047786279,72.53229650068982,62.82992600025084,81.60491659350308,59.91872569923492,88.03461683180736,97.18964003511853,70.2359212341653,77.28872444500188,52.39922237551737,103.0699862034366,92.8267904176596,76.64931644299512,68.01881349554748,96.99912203687445,74.69772983820394,49.53944562899787,74.70011288097328,40.19327731092437,101.02395585099711,92.25009406747773,63.591496300012544,87.0317320958234,69.72758058447259,93.79618713156904,79.42117145365609,89.9267527906685,99.52564906559638,44.54747272043146,86.28132447008655,93.1742129687696,76.61181487520382,44.20657218111125,91.52351686943435,47.03662360466575
DNAH7,127.74318218492819,134.6888010327578,133.16007745683396,133.7776343391964,126.49515894787801,222.13756656446668,140.3483137001775,194.9970953687268,119.45570437308375,117.93109569146361,119.15846377279328,112.18379861223173,114.37655317088914,160.32386638696144,103.83685654348878,143.11037598838146,204.83637243827658,125.78457318057124,121.43069227045345,112.79022107471357,186.83709859609488,208.6317573019203,113.6752460868162,127.72059060835889,166.21615297724705,175.22704534452154,125.25407455220268,107.71082781991286,125.92399548168468,133.48475068581573,126.75528481523318,119.05954494110053,110.50233984185897,144.56954978215265,115.8502501210263,107.0927061481362,136.4928997902211,133.1798450863321,197.53259641762142,109.10956914636114,125.0893174116508,142.72381797644022,154.15935129901564,100.45352589962886,181.87025980313055,144.87727932870743,119.16750040342102,70.69654671615298,108.16314345651122,94.01952557689205,127.85743101500726,134.8634016459577,161.87413264482814,132.14749072131676,71.88212038082943,135.4361787961917,104.81095691463611,114.4068097466516,127.42560916572535,85.98813942230112,105.88195901242537,148.89995158947877,174.456269162498,102.91665321929966,216.38970469582057,111.46280458286267
MYH8,121.44926336699221,139.86310213540804,126.47823208078132,127.22810792915081,128.26138056613144,133.80350935275618,135.61397119682172,182.32908458864426,111.66810130773051,109.899685482536,114.64873365336865,111.3141863929813,109.46681013077306,156.03376924350272,110.87717265353419,137.77238867737128,198.71560999834463,127.33934779010097,112.04320476742261,111.38619433868564,237.91110743254427,202.782651878828,114.10180433703029,123.04055619930475,161.65171329250123,99.26237377917563,121.72603873530872,104.32676709154113,123.02615461016389,122.03674888263532,128.3191524582023,117.34431385532197,102.64244330408873,148.17348121171992,106.49908955470949,104.07068366164542,147.13855321966562,136.4661479887436,100.6356563482867,107.61910279755007,124.5540473431551,137.46863102135407,150.82436682668433,104.56265518953816,171.49726866412846,144.35590134083762,113.27909286541963,72.58665783810628,104.07697401092534,88.28770071180269,123.97814931302764,130.60983280913757,154.10213540804503,125.7886111570932,117.83231253103791,139.93643436517132,98.97036914418143,115.74242675053799,119.58218837940738,105.94851845720908,105.75864923025989,137.94752524416486,187.63366992219832,101.80251613971197,224.76709154113558,107.87667604701208
ERICH3,75.98309819807235,84.4326023187596,79.76016203380361,81.13549378404805,76.35018857382316,81.33747730129906,81.03017181170554,89.93700237463332,67.29654979745774,67.06327699399357,69.1318619918983,68.77147646319318,66.03799413325883,99.97094566280207,64.8522139963682,82.43162452856544,76.85836010616008,74.85863947478698,68.46864087163011,67.89900824137449,127.47366950691438,78.30772454253388,69.2051962564604,74.7076407319458,95.95097080597849,82.26707640731946,73.91814499231737,64.53163849699679,73.3235088699539,74.53471155189273,74.61111887135074,70.57717558318201,60.93784048051404,84.48526330493085,63.28216231317223,62.98253946081855,79.12320156446431,79.36527447967593,59.77510825534293,62.98337756669926,76.22265679564185,83.23480933091214,91.22391395446292,59.55147366950691,65.24752060343623,87.23927922894259,68.61516971644085,42.79396563765889,61.72146947897751,54.879871490431626,72.40662103645761,79.85794105321972,92.42617684034083,76.95250733342645,93.95767565302417,82.4545327559715,60.37938259533454,69.33691856404526,73.52172091074172,56.868836429668946,65.22810448386646,83.1570051683196,104.05070540578294,59.800530800391115,121.87903338455091,68.26358429948317
CNTNAP5,80.05299015897047,97.79655563966692,88.29731264193792,93.18735806207418,88.19663133989403,159.44095382286147,100.88796366389099,131.78482210446631,76.8890991672975,78.45836487509463,80.83497350492051,76.05582891748675,81.7166919000757,115.62282361847086,67.8334595003785,99.78841786525359,143.03009084027252,88.30772142316427,82.43565480696442,78.50700227100681,185.9780469341408,143.49280847842545,80.12623012869038,87.0775927327782,115.84822104466313,119.41256623769871,84.32002271006813,71.47293716881151,86.15537471612414,86.5164647993944,89.7715745647237,80.57570022710068,70.79750189250568,94.77914458743376,75.3001514004542,71.71612414837244,142.32740348221046,97.76381529144588,120.38493565480697,76.27573807721423,89.07059046177139,95.57267221801665,112.55677517032551,67.37036336109009,123.18395155185466,103.00378501135503,77.28955336866011,48.89685844057532,72.70117335352006,65.54485238455716,87.70893262679787,88.38493565480697,106.97482967448903,90.57853898561696,47.26514004542014,100.31396669190008,70.70514761544284,78.78084784254352,89.68603330809992,80.42467827403482,77.7821725965178,98.10333080999243,115.33743376230129,70.12093111279334,145.36071158213474,76.7785768357305
XIST,0.07206225680933852,0.16124513618677042,0.13374837872892348,0.07859922178988327,0.20959792477302205,0.20933852140077822,0.13167315175097277,0.07335927367055772,0.18147859922178988,0.08373540856031128,0.08337224383916991,0.15616083009079118,0.18734111543450066,0.17670557717250324,0.09955901426718547,0.12280155642023347,0.15216601815823605,0.18313878080415044,0.2532814526588846,0.17426718547341116,0.2990402075226978,0.13494163424124514,0.1362905317769131,0.17639429312581065,0.21478599221789882,0.1691828793774319,0.1528923476005188,0.15206225680933852,0.10412451361867704,0.18811932555123217,0.13473411154345005,0.07299610894941634,0.3485862516212711,0.35221789883268484,0.20664072632944228,0.19792477302204928,0.04191958495460441,0.21317769130998704,0.1346822308690013,0.08907911802853437,0.19040207522697794,0.15367055771725033,0.35750972762645916,0.13457846952010377,0.09125810635538262,0.1330739299610895,0.11304798962386511,0.19143968871595332,0.15413748378728923,0.052399481193255514,0.14070038910505836,0.12212710765239948,0.13431906614785993,0.13623865110246433,0.07335927367055772,0.14671854734111545,0.2465888456549935,0.21732814526588845,0.1309987029831388,0.14204928664072633,0.13561608300907912,0.3000259403372244,0.045447470817120625,0.18339818417639428,0.1990142671854734,0.09530479896238651
PRUNE2,145.74562937062936,87.67101080737444,145.30856643356643,138.89017800381436,146.68722186904006,87.40845518118245,137.80610298792118,117.97647806738716,134.2972027972028,134.35259059122694,126.53480610298791,128.54195804195805,117.88946280991736,101.88739669421487,113.0916242848061,88.59384933248569,131.2516687857597,78.50540368722187,130.42784488239033,136.69866497139225,137.65885251112525,83.93444055944056,127.39478703115067,75.64947552447552,103.22163064208519,107.06420851875397,128.61339796567069,115.79632867132867,78.67212333121424,80.22465034965035,132.8963763509218,75.36840432294977,126.16791163382072,92.16544818817546,133.37897329942786,106.28146853146853,84.8416242848061,140.91775270184363,120.65074698029244,105.30332167832168,143.19032104259378,90.04823585505403,132.58359821996186,116.35235219326128,113.09631277813097,126.92617609663064,121.26112523839797,80.69095677050223,115.74181500317864,104.2874284806103,144.50929752066116,81.27924348378893,99.31444691671965,130.86419262555626,83.84241894469167,148.15527654164018,63.57525429116338,122.14820406865861,79.53734901462174,100.12921169739352,65.49586776859505,155.24308645899555,108.27201207883026,114.8599014621742,136.50452956134774,120.78456770502225
USH2A,83.74580310332044,92.58915426574167,88.30651909124609,88.66011756606471,82.58571201609914,93.08489117195361,92.28316475136366,101.70073611184664,75.73049833183286,76.27659799819943,76.83689032463062,76.59407933061483,76.3964942011333,109.66938516125616,66.53916220939469,94.16882910554467,85.66790234602553,81.3194407668273,76.77673039241645,74.63972885664354,152.7628554784727,87.6137266324207,76.61155536726156,83.16300375999576,107.66700206534979,91.40332574273155,81.330297092623,71.0700630196473,82.26711857226077,85.38320182174442,83.74273155748557,75.3136154212784,69.36498437748239,90.64036434888524,73.27553884446327,69.41248742254939,114.16935868241275,89.71138060689509,65.78652756447599,71.62177620081555,84.86162156437007,92.57496160567706,104.73288142773923,64.85876184928242,115.44690991897474,96.55870359582694,77.62447704284277,45.152147434200074,71.2320076259069,63.06863316210348,84.43197585129481,86.28676587406662,104.0238309590637,85.93337922999524,73.87946830482444,93.57220780596303,68.48795212625113,76.17560768945613,84.04125403802362,66.68013557167824,71.54991261981677,96.03696446539215,114.16729333262722,67.42858655933908,122.62670126568871,129.89244293809247
GRIN2A,50.741937716262974,51.34712802768166,49.45370242214533,48.536678200692045,51.65044982698962,48.172249134948096,56.733217993079585,39.3398615916955,43.60560553633218,44.96574394463668,45.17757785467128,46.162698961937714,42.23038062283737,55.36837370242215,40.084636678200695,49.54733564013841,43.77951557093426,48.945536332179934,44.50712802768166,45.491418685121104,58.84449826989619,44.52878892733564,44.91100346020761,50.857370242214536,34.66256055363322,50.29916955017301,25.437301038062284,39.300553633217994,42.663391003460205,35.85799307958477,46.44484429065744,41.60069204152249,42.53425605536332,30.85910034602076,42.16159169550173,37.328581314878896,28.073148788927334,51.73667820069204,38.334671280276815,36.725397923875434,48.889204152249135,30.447543252595157,51.93979238754325,39.613840830449824,37.79944636678201,46.247958477508654,40.04525951557093,27.149273356401384,41.31038062283737,36.75162629757786,48.64249134948097,48.006089965397926,32.78179930795848,45.77217993079585,30.551557093425604,52.82574394463668,41.20865051903114,43.096262975778544,49.403598615916955,47.07612456747405,44.51840830449827,50.62193771626298,36.95058823529412,39.24062283737024,46.96858131487889,40.247058823529414
KRAS,113.07774798927613,113.85522788203754,125.75603217158177,111.76318141197498,94.42269883824844,115.0455764075067,127.2171581769437,93.09830205540662,111.97587131367293,117.49061662198392,108.65415549597856,104.89544235924933,89.12868632707774,76.08936550491511,102.3485254691689,102.8739946380697,106.71939231456658,106.29937444146559,102.04825737265415,102.34405719392315,98.73100983020554,129.704200178731,100.4361036639857,116.01429848078642,78.79535299374442,90.15728328865058,106.63896336014298,88.87131367292226,104.75335120643432,89.70509383378015,110.89097408400357,108.56478999106345,108.44235924932975,84.38605898123325,111.58176943699732,94.07149240393208,89.42448614834674,122.14655942806077,103.5201072386059,94.77211796246648,113.60053619302948,72.50848972296693,97.41197497765863,101.4307417336908,94.67113494191243,80.3503127792672,99.72922252010724,62.94459338695263,89.22698838248436,76.59249329758713,116.4834673815907,118.79803395889186,84.733690795353,110.71581769436997,105.18051831992851,112.24664879356568,110.28686327077747,99.68275245755139,105.16711349419124,80.14566577301161,95.06255585344057,132.25290437890973,93.92940125111707,92.87846291331546,92.15996425379804,95.3503127792672
RNF213,46.023129897886484,50.11203989551176,45.7160769413441,45.588553787698885,45.705960579434816,50.97744003799573,105.61823794823083,66.48639278081215,40.33863690334837,38.468582284492996,40.96575635241035,40.62536214675849,42.96091189741154,59.39848017098076,34.89608169080979,50.02066017573023,71.52605081928283,45.2106862977915,43.63462360484446,41.85685110425077,102.479743528853,74.65875089052481,41.76005699358822,43.608264070292094,59.52757064830207,34.07043457611019,45.69579672286868,37.867299928758015,41.85927333175018,44.83006411778675,44.21562574210402,39.50382331987652,36.045689859890764,50.365471384469245,37.48083590596058,35.52994538114462,54.683400617430536,48.32353360246972,33.29812396105438,37.924910947518406,45.96380907147946,50.28002849679411,57.428164331512704,34.553075279031106,62.56086440275469,53.82878176205177,40.214723343623845,25.586843980052244,37.33554975065305,34.06098313939682,46.682830681548324,44.35203039658038,53.547280930895276,45.32956542388981,39.31374970315839,86.19259083353123,36.11260983139397,40.76238423177393,45.638898123961056,43.16722868677274,37.18195203039658,50.951982901923536,59.214723343623845,35.84469247209689,81.08625029684161,38.351982901923535
APOB,105.15940797393952,118.24984066284257,110.48438495857233,111.7284186672332,105.41675518730968,191.8064584661143,119.50230153671836,162.33609517739538,96.38488775582466,98.81800155796331,100.61249203314213,96.70851922668366,95.60626017987394,140.80043906238936,87.51745627080236,118.17151759790383,178.56270802351108,103.43566319665746,102.32965087458395,97.724594575455,178.99858366971176,176.15190142341194,98.2646413143545,106.27717583740528,139.35755258126196,146.26237518589335,104.69258551094116,90.56893987677927,106.18759294667517,109.81885135613625,107.76566815381346,102.3020324339636,93.3991218752213,128.59351320727993,98.36350116847248,86.30444019545358,181.25430210325047,114.51186176616388,170.1694639189859,89.70653636428015,110.75773670419942,119.86459882444586,129.62403512499114,86.51667728914383,149.86906026485377,120.78606330996388,99.62615962042348,59.36767934282275,90.99100630266979,77.50343460094894,105.32710148006515,112.87125557680051,137.2315700021245,115.62637206996672,89.24545003894909,116.79668578712555,86.30960980100559,96.08866227604277,107.04114439487289,73.63862332695984,92.27306847956943,125.91027547624105,147.84554918206925,88.73953685999575,183.39749309538985,93.51603994051413
