,04b79e3e-70bd-4251-bc84-3c63215be8d1,06723dbf-d641-487a-aa5f-dd2be8e9b285,0a2b41db-856c-4ef9-99e1-e343b6b4b60e,0b1394da-3e8c-45d9-9e24-120ca96251ce,13959442-2d75-4cb9-8d9b-5237d4432011,13bb423e-3232-4409-8c7c-91bfbd688866,19494837-3460-4f6e-bb12-99acbaefed99,19a1ef7a-0f0a-490d-9286-e6f8a6441833,1d5255fa-7616-42a6-8a6b-63a76c98b36a,221a1c9a-c8d4-44e1-a808-ae6d5f23526d,23e63c6e-2cf3-4b4d-ad9b-55e9bcdb8424,2bb83c94-f797-496d-9b3c-1ba431f5a1ce,37373758-bb5b-4324-a1ed-c86bac68a5ba,39e8284e-0221-4226-a554-3437a3fd9a9b,41f6d13d-aaaa-4ef4-bdd3-5b2251173857,475f84ad-2584-450f-92d1-e10309d8073e,48ad6981-df11-4452-a37d-3397736fcdcf,4cfff5c0-73ee-485e-ba7e-321d0fd1cea2,4d6c7148-8362-4068-a43d-f56874fc2c23,4f3fbed7-15c3-4921-882a-4f89dc9082f6,585f7f4d-0ef8-42d3-bd41-0b5c29c9f323,58dc9321-1649-4884-a25b-a64c613cf428,5a89fdaa-f63b-4ea3-91be-7767148c68b5,5ae6c31e-eae4-4255-b559-56d901e00b1c,5b753f81-f887-4aaf-aedf-e989cba28514,5b85ea9f-c814-4545-a6f0-94f098b06db1,5c45b2be-7fdd-4665-9371-cda9cb99977e,5d8da7f2-8875-4cdb-8306-20cd4557cc62,5e769bda-726f-4216-8994-4e43809890b9,60165b6c-4a94-4d86-802b-fcff7afa83d4,60917047-08f1-4023-a1b8-89235364ec78,68045c4c-6858-4507-8054-549d42612069,68da9861-b87d-4451-ba26-26be8aaa362d,6a7108d7-bd17-4a58-9640-c9225431ce4c,6eb355bf-463b-4f35-ae49-23ef0418e227,76f510ec-2f9e-4469-acaa-fd0e97486954,7802fbcd-e56e-4fd8-9370-7da1b0d38a08,80b25efb-c216-4d42-aa40-3976ffe5ea47,83070457-32ee-445f-908f-9ebb68f27c59,84fc5eb0-7037-4df2-840f-6dcc4948fd8f,85e8cd6d-2c9f-4090-ba79-70b1ac1719ae,8d8666e3-9b09-49d4-9f0e-16ccc36b3454,964b182c-c84c-45c8-8af6-d81c5327a46c,99b3815a-1385-4845-85df-2d9733eb2846,9ae81312-0a0c-4961-9cb9-f9e3335c8a83,9dccbc01-402d-40c6-b21e-7457965b3151,9ecb6489-6c4c-499f-8afb-db1ef503d596,a01c376e-178a-4347-b435-932a492e67b0,a1b7a52c-a1d2-47c4-a7f2-2b4e3077ddce,a71f1add-ed27-4c38-8de1-7f3206e1e36b,ac059c90-c0aa-406e-97d3-14e81723c68d,b852b909-b990-4d0c-ae1b-e2af41a27d2c,b89eea94-b74b-4834-b152-620f125f282b,b9c04655-5c66-4a77-aa5f-4eb05d66cbdd,be124f8b-d356-43e8-b956-cc286d67519f,c322afe8-f04e-4e59-883b-9fa003ff8372,c390636e-aac7-4a13-86b6-ffe18c5cedf8,c46951bf-aee8-43b2-a91e-206af0e07863,c5859949-dee8-443a-a1a1-af1bf98671f8,c5daf469-11eb-41e8-9e38-15c39937cf04,c5e15197-cad3-48ab-9675-84e366a00ec2,c6bed926-1efb-4c0f-8725-58d96117ef12,c72bc3ce-d7b8-481f-98db-71871a7cb2f7,c778cd10-999f-4f9c-80a6-5296ae35ecf1,cfc23ae0-f005-48a6-8e96-6358fac98a73,d21e40b2-7d13-42a7-b720-529bcfd9c63f,d4adaa2a-8bb4-4563-8d79-417d26b51e91,d73cce86-7238-4db1-9a2b-154646f9641b,d8a41cb9-8142-47b9-b4f2-0e133dc073d9,deea1e04-9ddd-44ab-9d91-866a4f0fc237,e34ee008-15ab-4910-b114-b359574bd20b,e5a15476-6c18-4a78-82dd-15ae1a5f6f1b,e5c155f5-62b4-4083-86f9-f42540b4c653,e78fc967-8bea-468a-81b0-1fde52b961d0,e9dca749-85e2-4f8e-ae69-6181534af6ac,edba656c-4749-4c75-befc-968a47da8656,ef5564a3-4672-468e-b0c3-513fd6e70243,f6c60524-811d-4f7b-a481-a69671805189,f8aa6c65-41a0-4801-9de2-562bd09e8951,f8e1e0e9-ef30-4cd6-81aa-c29626a51e3c
NPAP1,38.166755248471965,43.400212596332715,30.255647090087695,37.184294445920806,48.9022056869519,37.56683497209673,30.227212330587296,31.837098060058462,35.89742226946585,39.58955620515546,34.870449109752855,19.66117459473824,30.88612808929046,29.254052617592347,33.08703162370449,32.14722296040393,35.95362742492692,33.17246877491363,30.599521658251394,32.88293914429976,32.8247408982195,37.40300292319957,39.2301355301621,40.559261227743825,43.4004783417486,37.229072548498536,34.495216582513955,37.247143236779166,45.25551421737975,38.53295243157056,23.78580919479139,42.93024182832846,32.76109487111347,38.72242891310125,33.12383736380547,33.73558331118788,40.30069093808132,37.42213659314377,38.41137390380016,48.411772521924,39.60284347595004,31.98046771193197,31.88772256178581,30.992027637523254,31.435689609354238,34.35769332979006,37.190140845070424,45.8502524581451,38.83045442466118,39.53281955886261,32.16582513951634,48.61931969173532,33.01368588891842,35.78328461334042,45.91722030294977,31.655062450172736,36.08264682434228,31.539064576136063,38.271724687749135,27.03534414031358,35.201435025245814,28.507440871644963,38.6198511825671,38.82354504384799,28.186287536539993,35.88519798033484,34.89954823279299,47.725352112676056,31.308663300558067,32.90061121445655,32.40087695987244,30.67220302949774,34.45548764283816,41.56058995482328,30.433165027903268,44.945787935158116,36.88918416157321,30.09872442200372,33.32713260696253,40.33909115067765
HYDIN,19.924559023066486,21.309905020352783,15.656716417910447,16.136499321573947,14.524287652645862,19.06078697421981,14.406784260515604,15.5921302578019,16.074898236092267,18.311533242876525,15.411126187245591,17.665128900949796,21.611940298507463,7.294708276797829,16.56146540027137,15.1202170963365,18.27706919945726,17.175305291723202,14.360651289009498,14.654545454545454,17.17449118046133,17.286024423337857,19.28303934871099,19.41519674355495,20.927815468113977,15.88493894165536,16.861058344640433,17.670827679782903,23.835006784260514,20.865128900949795,22.208955223880597,13.6640434192673,15.672727272727272,18.484667571234734,15.317503392130257,18.19538670284939,18.11044776119403,18.697693351424693,14.504477611940299,24.291180461329716,20.50664857530529,16.47571234735414,15.881139755766622,13.741655359565808,13.603799185888738,10.020624151967436,13.941655359565807,20.859158751696064,19.510176390773406,19.341383989145182,16.61166892808684,22.605156037991858,16.020352781546812,11.671099050203528,16.141383989145183,16.531886024423336,9.3438263229308,16.636092265943013,18.147354138398914,13.564450474898235,10.386431478968792,12.952781546811398,10.87327001356852,20.604070556309363,13.954138398914518,17.06675712347354,15.019810040705563,17.348168249660787,16.408683853459973,15.532971506105834,8.68819538670285,14.84179104477612,15.989959294436906,10.473812754409769,16.308819538670285,21.774762550881952,16.548710990502034,15.821438263229307,16.452103120759837,14.932700135685211
CSMD2,24.644546649145862,51.25266462257264,35.296831654256096,42.87538326763031,57.610819097678494,21.930427799678785,36.39553219448094,35.84661994451745,38.325521974010805,46.909840852679224,24.759745948313622,23.351657176230106,35.61483428237699,35.68411446926559,39.372609140020444,38.035041611914146,43.14075047452183,40.00335815447511,35.458680099284564,37.30989925536575,40.39969338589575,42.50540224850343,26.67747116367353,48.714775879690464,52.395167177690176,40.23054460505183,41.43050080303694,42.68593955321945,53.532705504453205,46.52905533654548,27.542998977952987,48.2642721565192,41.36720689151701,44.94933566944079,39.13345013870638,40.71448386625785,38.200102204701416,41.94911665936633,33.229011534530585,58.632866111841146,45.7275514673675,26.964228354504307,36.997809899255365,19.2896043217988,37.42042633961162,22.123959702146298,43.78055190538765,55.279237844940866,24.721492188640678,32.06212585778946,37.65980435100015,32.19185282522996,36.68827566068039,42.68053730471602,56.11534530588407,38.10381077529566,22.97634691195795,38.07066725069353,41.99591181194335,28.662067455102935,22.496203825375968,31.914878084391884,23.247846400934442,35.43772813549423,32.716600963644325,42.35494232734706,20.77193750912542,39.14739378011389,21.354066287049204,36.93889618922471,40.094028325302965,35.30245291283399,36.962403270550446,49.92320046722149,36.67725215359906,49.25397868301942,22.50832238282961,36.04854723317273,40.95736603883778,45.62301065849029
MYCBP2,59.663884364820845,84.96349077090119,84.97407709011944,72.38253257328991,90.33516558089033,67.85830618892508,58.71661237785016,60.645833333333336,69.28637350705755,72.9694625407166,62.61692453854506,46.77497285559175,78.7956026058632,61.407233984799134,66.32905808903367,60.19700054288816,71.21579804560261,60.987852877307276,55.5782437567861,61.2771444082519,33.563925081433226,69.11672095548317,76.98004885993485,73.09744842562432,81.50929695982627,85.62846091205212,65.70867263843648,69.06535016286645,90.70304017372422,74.64427252985885,84.98269543973942,91.72747014115092,65.8118213897937,70.1099348534202,64.95656894679696,69.68709283387622,74.20738327904452,78.65180510314875,71.92603148751357,92.5348805646037,78.38782573289902,60.92827090119435,92.8889115092291,53.86957111834962,58.9489006514658,98.84527687296416,68.68308903365907,84.01486156351791,74.18241042345277,106.02259771986971,63.16300217155266,97.00108577633007,64.98188110749186,67.37988599348535,87.71830890336591,61.037391422366994,74.20887622149837,62.963015743756785,76.08998371335505,82.64264386536374,72.22251628664495,73.18906080347449,90.94605048859935,75.77117263843648,52.1402687296417,68.0358306188925,62.83448697068404,67.74728555917481,61.8289223669924,58.73418838219327,62.04010586319218,59.268661780673185,63.292548859934854,80.92223127035831,59.94693268186754,83.65893051031487,87.09493756786102,56.05164223669924,70.0939875135722,82.78915580890336
SI,44.09432706704375,63.1575445017468,47.96789219763767,78.38229911828314,56.022292463816335,35.66810846780902,31.08833804691399,61.64415238728997,42.851272666777575,40.47695890866744,34.052570287805686,38.02146065546498,58.108301447346534,63.69672267509566,68.71884877724172,40.45633006155382,72.75178838795541,63.302112793212444,59.96157045416736,38.649642322408916,35.65646315089003,73.5603061054733,47.63999334553319,73.26584594909333,44.12560306105473,49.195474962568625,64.80136416569623,47.17185160539012,51.13991016469805,75.44152387289968,64.97887206787556,55.48261520545666,36.69838629179837,72.74513392114457,63.59890201297621,72.62884711362501,65.50307769090001,53.45649642322409,42.622691731824986,50.30793545167194,83.99717185160539,35.34087506238563,64.64232240891698,56.27299950091499,62.80053235734487,70.46780901680253,51.186158709033435,81.85010813508568,40.12127765762768,86.92064548328065,72.81933122608551,85.69539178173349,71.76676093827982,39.73132590251206,90.5902512061221,59.65180502412244,72.18998502744968,65.31908168358011,84.65845949093328,87.18649143237398,38.41340875062386,51.46198635834304,50.34935950756945,41.174513392114456,53.528031941440695,36.213109299617365,33.263516885709535,38.418066877391446,34.55814340375977,60.50440858426219,35.7276659457661,59.020296123773086,68.41573781400766,66.27915488271502,46.474962568624186,83.12976210281151,35.181999667276656,61.53501913159208,39.162868075195476,52.72517052071203
SETD1B,0.24129505192425169,0.30397067806963957,0.15992669517409897,0.49969456322541234,0.300916310323763,0.20586438607208307,0.2160048869883934,0.11875381795968235,0.47208307880268785,0.17361026267562615,0.16481368356750153,0.20830788026878436,0.22480146609651802,0.2537568723274282,0.22883323152107513,0.20354306658521687,0.2579108124618204,0.10812461820403177,0.0984728161270617,0.11740989615149663,0.2449602932193036,0.11973121563836286,0.21527183872938302,0.18790470372632864,0.18240684178375077,0.4048869883934026,0.13170433720219915,0.13500305436774587,0.17397678680513134,0.17165546731826511,0.3093463653023824,0.22125839951130116,0.13145998778252901,0.2605986560781918,0.09810629199755651,0.18961514966401954,0.32962736713500307,0.14844227244960292,0.422846670739157,0.46218692730604766,0.241905925473427,0.11117898594990837,0.18656078191814293,0.37397678680513136,0.15345143555284055,0.11093463653023825,0.24251679902260231,0.20537568723274283,0.18802687843616372,0.17263286499694563,0.10421502748930972,0.21209529627367135,0.24251679902260231,0.24642638973732436,0.23811850946854002,0.11679902260232132,0.287599266951741,0.18118509468540012,0.62846670739157,0.2784361637141112,0.18692730604764812,0.2116065974343311,0.09969456322541234,0.21576053756872327,0.14062309102015882,0.15748320097739768,0.4542455711667685,0.17642028100183263,0.18900427611484422,0.1666463042150275,0.1815516188149053,0.1704337202199145,0.4260232131948687,0.16689065363469763,0.1506414172266341,0.20549786194257788,0.5241295051924252,0.07550397067806965,0.3062919975565058,0.14074526572999388
BIRC6,39.801248169139654,73.65828185697,47.84467936063172,46.83646436986563,61.051327771763354,46.43431191492071,40.140036935617395,40.516461822581675,42.7656498758199,71.64070559765649,42.227345093294275,47.13717124116411,54.3045277972362,41.44564732853595,45.608355091383814,39.44246322358785,47.90931669107814,41.22874609947144,37.34089027574349,40.43469400751449,39.92848500286569,46.582500159205246,50.15194548812329,49.293128701522,54.06591097242565,54.73138890657836,55.00866076545883,46.62631344329109,61.25135324460294,51.17480736165064,55.12800101891359,60.53359230720245,45.384194103037636,48.12940202509075,43.17175062090047,46.051582500159206,51.741259631917465,51.77666687894033,46.93854677450169,63.425651149461885,51.50149652932561,44.523275807170606,42.24664076927976,35.114818824428454,39.375278609182956,45.21620072597593,45.86836910144558,57.11316308985544,50.49601986881488,73.88900210150926,61.50455327007578,63.9877730369993,43.849519200152834,47.209641469782845,59.495128319429405,40.43221040565497,46.85346749028848,42.81513086671337,49.944469209705154,59.920078965802716,47.266827994650704,33.71222059479081,59.285932624339296,52.51002993058651,50.8681780551487,44.98898299687958,58.73368146214099,45.24466662421193,40.80500541297841,39.18474176908871,42.3688467171878,38.59924855123225,41.52187480099344,55.29650385276699,40.377380118448706,56.73476405782335,41.33872508437878,53.51308667133669,47.15525695726931,85.172514806088
DCHS2,57.79533213644524,81.45399461400359,57.78399910233393,71.9048473967684,89.89766606822262,86.03680430879713,59.369501795332134,59.422127468581685,68.49248204667863,71.73081238779174,62.93794883303411,73.75022441651706,57.51716786355476,85.0847172351885,64.44849640933573,58.572037701974864,69.18368491921005,59.785794434470375,57.382181328545784,58.41315080789946,36.31541741472172,68.53298922800718,73.76133303411132,73.43761220825853,79.91820017953322,65.95623877917414,65.42526929982047,68.30700179533214,89.87960053859965,71.51425044883304,82.24483842010773,87.54364901256733,63.99236983842011,70.63285457809695,60.536467684021545,67.9992145421903,73.55049371633753,71.45556552962299,70.03545780969479,91.16517055655297,73.78534560143626,60.20253590664273,60.81620287253142,54.3314631956912,58.56407091561939,66.62309245960503,67.16483393177738,84.58482944344703,74.49584829443447,76.02692998204668,60.39508527827648,94.12556104129264,64.40967235188509,82.39811490125673,83.71398114901257,59.951526032315975,36.96925493716338,62.914609515260324,114.53164272890484,88.31508078994614,35.6141157989228,48.33819569120287,83.1480026929982,76.05127917414721,52.22228456014363,65.75538599640933,59.56036804308797,62.71644973070018,58.32921903052065,57.513128366247756,91.71353231597845,56.95713644524237,64.8314631956912,81.56317324955117,57.52131956912029,84.659223518851,64.25314183123878,56.896543985637344,65.92616696588868,78.85839317773788
KRAS,39.867739052725646,59.14655942806077,31.365504915102772,50.250223413762285,46.238605898123325,39.90169794459339,29.498659517426272,28.823056300268096,51.184986595174266,35.91331546023235,32.2153708668454,40.24754244861484,28.16621983914209,28.821268990169795,36.57193923145666,28.85165326184093,37.07953529937444,32.81769436997319,30.873994638069703,30.86952636282395,32.26988382484361,39.1277926720286,35.73369079535299,39.11974977658624,44.44504021447721,61.08668453976765,33.445933869526364,38.53619302949062,48.19928507596068,37.411081322609476,44.93208221626452,48.88382484361037,33.45218945487042,37.97765862377123,31.352993744414658,35.51653261840929,43.62198391420912,37.60857908847185,52.45844504021448,52.120643431635386,38.228775692582666,29.819481680071494,29.350312779267203,36.934763181411974,33.436103663985705,34.727435210008935,33.81948168007149,39.59696157283289,38.865951742627345,42.1260053619303,32.510277033065236,47.93923145665773,48.21447721179624,32.19839142091153,43.919571045576404,31.247542448614833,34.35210008936551,35.56478999106345,56.93208221626452,43.75781948168007,37.50044682752458,29.751563896336016,50.38069705093834,42.179624664879356,28.41823056300268,37.0384271671135,48.48525469168901,36.58266309204647,30.865058087578195,13.496872207327971,33.40929401251117,30.351206434316353,51.18051831992851,44.8248436103664,31.882037533512065,41.08668453976765,47.88650580875782,29.683646112600535,36.67292225201072,40.42627345844504
MYH1,99.52440239043824,141.0738711819389,110.04814077025232,100.69488711819389,119.52158034528553,93.27390438247012,76.77141434262948,77.69040504648075,99.51062416998673,95.06457503320053,77.39043824701196,96.81590305444887,142.69754316069057,78.64342629482071,87.74136786188579,81.04980079681275,93.47991367861886,50.22875166002656,74.79199867197875,78.82171314741036,80.22094953519256,88.42247675962815,98.88346613545816,99.75763612217796,106.45883134130146,126.49452191235059,86.59080345285524,90.71231739707835,119.52822045152722,96.15355245683931,111.51510624169987,116.68293492695884,86.41135458167331,93.73738379814077,82.35640770252324,89.23256972111554,99.18442895086321,96.59013944223108,100.53851261620186,121.70800132802125,99.99734395750332,79.73290172642763,80.65139442231076,78.3781540504648,77.96264940239044,89.58698539176626,89.48456175298804,114.41832669322709,101.17745683930943,133.37001992031873,82.39873837981408,121.34628154050465,89.75332005312085,87.05278884462152,117.1625166002656,78.0675630810093,93.14193227091633,84.31507304116866,103.94106905710491,117.0796812749004,91.99501992031873,65.60806772908367,109.7378818061089,101.7788844621514,98.68725099601593,87.29233067729083,89.97211155378486,88.27506640106242,81.7124833997344,78.56357901726427,48.46397742363878,73.47493359893758,91.25946215139442,104.91550464807437,78.92646082337318,107.31905710491368,95.44538512616202,75.79216467463479,89.40023240371846,105.07021912350598
FRAS1,37.29230670762929,50.90636200716846,36.30664362519201,42.52924987199181,58.16423451100871,52.96063748079877,36.58864567332309,37.4360599078341,39.54845110087046,46.90642601126472,41.4512928827445,44.59575012800819,35.36994367639529,54.15117767537122,40.64951356886841,37.05363543266769,44.15783410138249,39.12698412698413,35.100806451612904,38.32699692780338,23.224334357398874,43.252752176139275,46.13760880696365,47.197324628776244,50.98297491039426,39.786802355350744,41.38908090117768,42.763504864311315,55.342293906810035,45.07885304659498,52.61098310291859,52.230542754736305,41.601510496671786,44.8726318484383,39.40533794162826,41.62435995903738,46.59318996415771,44.79960317460318,43.45570916538659,57.384792626728114,47.292690732206864,38.094726062468,38.029441884280594,33.12871223758321,37.68516385048643,41.52662570404506,44.51734511008704,54.54627496159754,48.047491039426525,46.88428059395801,38.40853814644137,60.41116231438812,37.24007936507937,40.631848438300054,55.034562211981566,39.1652585765489,23.459869431643625,39.23047875064004,43.45417306707629,55.81298003072197,22.594598054275473,32.272081413210444,50.235023041474655,47.06752432155658,32.449180747567844,42.310867895545314,38.23335893497184,41.37570404505888,38.544226830517154,38.264656938044034,56.229518689196105,35.479390681003586,36.56169994879672,49.6165514592934,36.64388120839734,52.32642089093702,40.05030721966206,34.715757808499745,41.730670762928824,47.79403481822837
NAV3,80.65353371242892,114.875169239101,64.03330625507718,73.91795288383427,99.09017059301381,74.54102355808286,61.80936907663146,63.69821283509342,69.85093419983752,81.46357974546439,68.23585161115624,78.00446791226645,62.19523422691579,63.24018413214189,74.03168155970755,63.946791226645004,73.51611156241538,63.82845924722448,61.055645816409424,64.2588681288925,63.73923639317628,72.77877064717032,78.4107771459518,78.24221500135391,85.89683184402925,90.35134037367993,71.74411047928514,74.1876523151909,96.59287841862984,77.88952071486597,90.46764148388844,94.21148118061197,70.38153262929868,75.59463850528026,64.47495261305171,72.1785810993772,84.84782020037909,79.7581911724885,72.16328188464662,97.01692391010019,80.96357974546439,64.35079880855673,66.53181695098836,57.344029244516655,64.45383157324669,73.18941240184132,70.53073382074194,92.62848632548064,77.30327646899539,85.10479285134038,66.26468995396696,98.42743027349039,65.11995667479015,71.04224207961008,91.49918765231519,65.43284592472244,74.88545897644191,67.85594367722719,78.64378554021121,93.37801245599783,74.37043054427295,53.4642567018684,91.0981586785811,81.40725697265096,55.156106146764145,71.35377741673436,64.46141348497157,70.46737070132683,65.54440834010289,63.28418629840238,68.55537503384782,63.66138640671541,66.71283509341998,87.04346060113728,63.05415651232061,89.9102355808286,68.25697265096127,107.69916057405904,73.27795829948552,85.02951529921474
ATM,61.188864379706395,46.43257016809918,56.353008290864835,58.58758652163992,69.94797292157907,52.63413706549023,45.2681980680003,46.69399863086636,54.024416216627365,56.987297482315356,47.086559671407926,54.297482315357115,62.07910549935347,66.7535559443219,51.20362059785502,45.50886133718719,44.57016809918613,48.48421693161938,43.78322050657945,45.42800638929033,46.00403133794782,54.63588651403362,57.68045942040009,57.058948809614364,61.80626758956416,60.667300524834566,49.16170989579372,52.33939301741842,70.2306229558074,56.96067543926371,65.48239142009584,73.18217083745341,50.781318932075756,53.81394995055906,49.58119723130752,53.65779265231612,60.52772495626379,61.23587130143759,56.82573971248193,69.741233741538,90.64113485966381,47.030805506959766,47.88050505818818,43.26987145356355,45.94964630714232,52.536167947060164,50.86308663573439,63.19145052103141,57.072640146040925,80.33064577470145,44.08975431657412,72.35437742450749,53.41477143074466,49.105651479424964,58.04655054385031,67.75568570776603,54.47295961055754,49.96904236707994,31.40123222027839,68.71202555716133,53.90073781090743,56.28409523085114,72.5883471514414,59.866661595801325,40.86506427321822,51.200349889708676,49.866813721761616,52.59945234654294,46.52825739712482,44.75325169240131,50.846200654141626,44.69628052027078,52.32326766562714,63.938769300981214,44.94295276488933,62.08838518293147,66.8080931010877,42.37324104358409,53.8472655358637,63.67049517000076
ATRX,33.987344028520496,130.79616755793225,48.36212121212121,74.48360071301248,70.65900178253119,105.42014260249555,93.63761140819965,48.7349376114082,63.02816399286988,59.66007130124777,48.53885918003565,106.91720142602496,44.17156862745098,133.8391265597148,53.716221033868095,59.35409982174688,55.420320855614975,48.6873440285205,47.693761140819966,56.73003565062388,95.59598930481283,55.838057040998216,61.66016042780749,62.12299465240642,63.127094474153296,81.91595365418895,51.78270944741533,54.222727272727276,67.5211229946524,58.12825311942959,68.4511586452763,77.75784313725491,54.286274509803924,58.072459893048126,49.44607843137255,53.8168449197861,109.78413547237076,63.06524064171123,74.55606060606061,70.37442067736185,62.50775401069519,95.03663101604278,100.86996434937612,97.03395721925133,48.71033868092692,55.025401069518715,53.02976827094474,127.63458110516935,116.40819964349376,86.18074866310161,95.8475935828877,72.9951871657754,56.083511586452765,51.10944741532977,108.13565062388592,90.07655971479501,57.3229055258467,102.52299465240641,72.64447415329768,136.99224598930482,56.161942959001784,80.41140819964349,77.93787878787879,60.89750445632799,41.241711229946524,53.036274509803924,115.70579322638146,55.83903743315508,93.0770944741533,76.2036541889483,52.790463458110516,46.607130124777186,57.48057040998218,62.77700534759358,47.87156862745098,63.22023172905526,61.06639928698752,87.77210338680926,59.0770944741533,65.91907308377897
FLG2,114.0117273125822,157.74846558526963,120.95067952652346,173.56499342393687,188.7752082419991,137.00679526523456,119.03452433143359,125.42974572555896,168.81915826391932,149.90859272249014,130.0831871985971,145.07946076282332,228.41845681718544,120.0542525208242,135.1613327487944,128.2181060938185,136.28879877246823,130.46547566856643,116.90059184568172,117.3753836036826,125.542525208242,141.78879877246823,158.28178430512932,156.5795703638755,169.71240683910565,168.2550416483998,137.68873301183692,141.17580008768084,186.58822884699694,153.47939500219204,167.7720298114862,177.22906619903551,134.01896098202542,145.35466900482245,133.78605874616397,132.43084173608068,146.46799649276633,142.6865409907935,245.9101271372205,187.10828583954407,152.07902235861465,124.66001753616835,122.10927224901359,140.34809294169224,125.32715914072774,139.0581981587023,141.86814993423937,175.6371109162648,156.3585050416484,156.91363437088995,122.98027181060938,188.19333625602806,144.23991670320035,139.23071021481806,199.3372424375274,116.30085488820693,151.87615081104778,131.83472161332747,186.37669881630865,184.17930732135028,144.3471065322227,138.89160455940376,166.38853572994302,164.8958790004384,106.30249890398947,144.56356861025867,238.90826391933362,130.99484875054802,178.81148619026743,129.2304910127137,128.3955501972819,113.95320035072336,157.06313020604998,156.82825515124946,114.5403331871986,163.66374397194213,163.72227093380096,112.52959228408592,134.94508987286278,159.4596668128014
NRXN1,38.78688245315162,68.86320272572402,47.12589437819421,46.25843270868825,62.67342419080068,48.202725724020446,40.18483816013629,39.18671209540034,44.540715502555365,72.37955706984668,45.051107325383306,49.49352640545145,56.31873935264055,39.341396933560475,43.75451448040886,41.017376490630326,46.34190800681431,42.52640545144804,39.89097103918228,39.61686541737649,41.75315161839864,47.60119250425895,51.46235093696763,49.37103918228279,56.10902896081772,54.70783645655877,56.16984667802385,47.55894378194208,60.88892674616695,48.67155025553663,54.89608177172061,57.43390119250426,43.76933560477001,46.31482112436116,39.66098807495741,47.08773424190801,50.87018739352641,50.490630323679724,47.49420783645656,62.56388415672913,50.39182282793867,45.95843270868824,40.56371379897785,36.97836456558773,40.63168654173765,45.45809199318569,45.86252129471891,58.443270868824534,50.22896081771721,72.26967632027257,42.07342419080068,67.06218057921636,40.83696763202726,49.35212947189097,58.28296422487223,40.37103918228279,49.08603066439523,42.98211243611584,49.03798977853492,57.70919931856899,49.30834752981261,33.399318568994886,55.19471890971039,52.94684838160136,52.00017035775128,45.63611584327087,61.05894378194208,45.578534923339014,41.20511073253833,38.76320272572402,43.06712095400341,38.99625212947189,42.7824531516184,55.53339011925043,40.62299829642249,57.022827938671206,42.084667802385006,52.95604770017036,45.44037478705281,82.4190800681431
COL11A1,29.190502333241835,61.58193796321713,43.07878122426572,47.3955531155641,66.12777930277244,25.827614603348888,43.27436178973374,42.26804831183091,45.3266538567115,28.84531979138073,26.681443864946473,25.092917924787262,40.285616250343125,42.490392533626135,46.543508097721656,41.74471589349437,50.523881416415044,42.40118034586879,39.43000274499039,42.5041174855888,41.956766401317594,48.508372220697225,53.54927257754598,51.33296733461433,56.972961844633545,43.911885808399674,46.958413395553116,50.18734559429042,62.86233873181444,52.14370024704913,60.95388416140543,66.27244029645897,47.27971452099918,53.48051056821301,44.303046939335715,49.61707384024156,52.31745813889651,56.13793576722482,36.12215207246775,64.73222618720834,55.97694208070272,30.34284930002745,46.18281636014274,20.71959923140269,42.841614054350806,48.64356299752951,47.92917924787263,58.54927257754598,54.417924787263246,37.797007960472136,45.50741147405984,41.19681581114466,45.05737029920395,45.65289596486412,60.46939335712325,42.80057644798243,24.866044468844358,43.97241284655504,48.599780400768594,32.37839692561076,26.031155640955255,35.70697227559704,31.974059840790556,39.97488333790832,35.15289596486412,51.8899258852594,21.500137249519625,47.77600878396925,24.077545978589075,46.44715893494373,45.666895415866044,41.66524842163052,41.822261872083445,55.08660444688444,40.309634916277794,59.75816634641779,23.455531155640955,41.91847378534175,48.54048860828987,58.43384573153994
PTPRT,28.8613743132415,37.028346205908115,33.41683255036229,25.4951031133052,32.65005175571304,24.908511824189823,21.065530695119037,21.591607612071027,24.1187196432837,27.686838124054464,24.07532446850864,25.799426705947926,40.507365236085676,20.72067839796162,55.367784059240385,23.233219205350746,25.514292539214907,33.72043952543992,20.826498925073654,22.05247233059957,22.534278206863604,25.483557608089814,26.466995779918783,28.70029460944343,30.023568755474162,23.987737877219523,23.54176287921013,25.37033203280516,30.624492395891394,26.05446293494705,30.358945775937574,29.034955012341747,24.038060355123815,27.057010908511824,23.380285054542558,23.58117684529023,26.613424635719404,24.688589855880245,25.5643761445975,34.68237917031611,26.396448761844095,23.02070228521379,22.264830002388724,20.30782705629429,22.17541205509993,24.24579982482682,24.85540250019906,31.676805478143166,27.09785810972211,34.519069989648855,21.694880165618283,35.42654669957799,21.79297714786209,23.855561748546858,32.481248507046736,22.36738593837089,25.263874512301935,22.358866151763674,25.247870053348198,31.21307428935425,25.11004060832869,27.51500915678,27.476709929134486,26.213711282745443,18.838362926984633,24.000796241738993,23.474798948960906,23.20590811370332,33.36364360219763,22.491838522175332,23.088382833028106,20.449000716617565,21.904689863842663,29.287921012819492,21.36443984393662,28.867903495501235,24.86742575045784,20.99792977147862,23.072457998248268,26.118241898240306
